Sentence,Label
%22%3B%20str%3D%24%28echo%20GJNRXW%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%203%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%2522,1
%22%3B%20str%3D%24%28echo%20GJNRXW%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%202%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%2522,1
%22%3B%20str%3D%24%28echo%20GJNRXW%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%201%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%2522,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ZSTLVQ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%209%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%26,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ZSTLVQ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%208%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%26,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ZSTLVQ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%207%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%26,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ZSTLVQ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%206%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%26,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ZSTLVQ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%205%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%26,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ZSTLVQ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%204%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%26,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ZSTLVQ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%203%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%26,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ZSTLVQ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%202%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%26,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ZSTLVQ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%201%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%26,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NWAYIZ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%209%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%5C%5C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NWAYIZ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%208%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%5C%5C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NWAYIZ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%207%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%5C%5C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NWAYIZ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%206%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%5C%5C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NWAYIZ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%205%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%5C%5C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NWAYIZ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%204%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%5C%5C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NWAYIZ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%203%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%5C%5C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NWAYIZ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%202%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%5C%5C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NWAYIZ%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%201%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%5C%5C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NSNYEU%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%209%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%7C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NSNYEU%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%208%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%7C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NSNYEU%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%207%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%7C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NSNYEU%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%206%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%7C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NSNYEU%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%205%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%7C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NSNYEU%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%204%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%7C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NSNYEU%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%203%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%7C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NSNYEU%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%202%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%7C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20NSNYEU%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%201%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%7C,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ICRCGR%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%209%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2522,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ICRCGR%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%208%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2522,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ICRCGR%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%207%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2522,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ICRCGR%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%206%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2522,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ICRCGR%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%205%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2522,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ICRCGR%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%204%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2522,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ICRCGR%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%203%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2522,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ICRCGR%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%202%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2522,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ICRCGR%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%201%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2522,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20FRMTBN%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%209%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2527,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20FRMTBN%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%208%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2527,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20FRMTBN%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%207%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2527,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20FRMTBN%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%206%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2527,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20FRMTBN%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%205%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2527,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20FRMTBN%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%204%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2527,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20FRMTBN%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%203%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2527,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20FRMTBN%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%202%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2527,1
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20FRMTBN%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%201%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%2527,1
%22%0A%20str%3D%24%28echo%20PSDLXW%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%209%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%7C,1
%22%0A%20str%3D%24%28echo%20PSDLXW%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%208%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%7C,1
%22%0A%20str%3D%24%28echo%20PSDLXW%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%207%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%7C,1
%22%0A%20str%3D%24%28echo%20PSDLXW%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%206%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%7C,1
%22%0A%20str%3D%24%28echo%20PSDLXW%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%205%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%7C,1
%22%0A%20str%3D%24%28echo%20PSDLXW%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%204%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%7C,1
%22%0A%20str%3D%24%28echo%20PSDLXW%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%203%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%7C,1
%22%0A%20str%3D%24%28echo%20PSDLXW%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%202%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%7C,1
%22%0A%20str%3D%24%28echo%20PSDLXW%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%201%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%7C,1
%22%0A%20str%3D%24%28echo%20NFJEZO%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%201%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2522,1
%22%0A%20str%3D%24%28echo%20HKGDXH%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%209%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%26,1
%22%0A%20str%3D%24%28echo%20HKGDXH%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%208%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%26,1
%22%0A%20str%3D%24%28echo%20HKGDXH%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%207%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%26,1
%22%0A%20str%3D%24%28echo%20HKGDXH%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%206%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%26,1
%22%0A%20str%3D%24%28echo%20HKGDXH%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%205%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%26,1
%22%0A%20str%3D%24%28echo%20HKGDXH%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%204%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%26,1
%22%0A%20str%3D%24%28echo%20HKGDXH%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%203%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%26,1
%22%0A%20str%3D%24%28echo%20HKGDXH%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%202%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%26,1
%22%0A%20str%3D%24%28echo%20HKGDXH%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%201%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%26,1
%22%0A%20str%3D%24%28echo%20GZRNZB%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%209%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2527,1
%22%0A%20str%3D%24%28echo%20GZRNZB%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%208%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2527,1
%22%0A%20str%3D%24%28echo%20GZRNZB%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%207%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2527,1
%22%0A%20str%3D%24%28echo%20GZRNZB%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%206%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2527,1
%22%0A%20str%3D%24%28echo%20GZRNZB%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%205%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2527,1
%22%0A%20str%3D%24%28echo%20GZRNZB%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%204%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2527,1
%22%0A%20str%3D%24%28echo%20GZRNZB%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%203%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2527,1
%22%0A%20str%3D%24%28echo%20GZRNZB%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%202%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2527,1
%22%0A%20str%3D%24%28echo%20GZRNZB%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%201%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2527,1
%22%0A%20str%3D%24%28echo%20DAECDG%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%209%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%5C%5C,1
%22%0A%20str%3D%24%28echo%20DAECDG%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%208%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%5C%5C,1
%22%0A%20str%3D%24%28echo%20DAECDG%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%207%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%5C%5C,1
%22%0A%20str%3D%24%28echo%20DAECDG%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%206%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%5C%5C,1
%22%0A%20str%3D%24%28echo%20DAECDG%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%205%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%5C%5C,1
%22%0A%20str%3D%24%28echo%20DAECDG%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%204%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%5C%5C,1
%22%0A%20str%3D%24%28echo%20DAECDG%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%203%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%5C%5C,1
%22%0A%20str%3D%24%28echo%20DAECDG%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%202%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%5C%5C,1
%22%0A%20str%3D%24%28echo%20DAECDG%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%201%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%5C%5C,1
" The traffic lights actually defective , rather turned green minutes later ",1
He spared driving ban account special circumstances - spared fine,1
" Halloween 2013: By Numbers When I little , Halloween magical ",1
" My sister I allowed eat candy , stay late play dress-up neighborhood ",1
" Nowadays , I &apos;ve become scrooge ",1
I &apos;t signed past two years give candy apartment probably &apos;t year,1
But stats show I &apos;m black sheep comes Halloween,1
" The majority Americans - 158 million fact - celebrating Halloween year , spending total $ 6",1
"9 billion candy , costumes decorations , according National Retail Federation ",1
One thing I look forward every Halloween trends,1
Costumes expected account $ 1,1
2 billion dollars $ 6,1
"9 billion spent , according NRF ",1
" This year , sexy inanimate objects rage ",1
" Women &apos;t sexy professionals anymore; also sexy foods like pizza , hamburgers carrots ",1
" As men , I expect seeing lot zombies , thanks The Walking Dead I &apos;ll bet Daft Punk space men make Instagram feeds year ",1
" According Google , highest searched costumes zombies , Batman , pirates witches ",1
I guess &apos;s nothing wrong going traditional,1
We dressed dogs last year amazement alone,1
" In fact , Americans spend $ 330 million pet costumes year , according NRF ",1
That &apos;s lot ironic hotdog dogs,1
" When comes candy , &apos;t screw around ",1
Americans spend $ 1,1
"9 billion year , according The Nielsen Company ",1
" That &apos;s around 600 million pounds worth Hershey bars , lollipops , Milk Duds , Twizzlers Clark Bars ",1
" That &apos;s great news 41 million trick-or-treaters set take neighborhoods , according U",1
Commerce Department,1
" In fact , buy , kidding , consume 90 million pounds chocolate Halloween ",1
" The one thing &apos;t want consume , candy corn; yet nearly 35 million pounds sold around Halloween , according National Confectioners Association ",1
That &apos;s 9 billion individual kernels corn,1
It &apos;s mystery I yet solve,1
Nothing quintessentially Halloween haunted houses,1
" They best names , like &quot; Terror Behind Walls &quot; (which , way actual prison), &quot; Howl-O-Scream &quot; &quot; The House Shock ",1
" &quot; In fact , 1,200 officially sanctioned haunted houses United States generating $ 500 million revenue , according America Haunts , includes awesome photos mid-peeing pants friend puts Facebook &apos;t take guy like sees photo leaves comment like &quot; nice face ",1
" &quot; Finally , let &apos;s talk pumpkins ",1
" Charlie Brown introduced us The Great Pumpkin kids , carving jack-o-lantern like decorating Christmas tree - &apos;s something &apos;ve done since little ",1
" Lucky us , &quot; baby pumpkin trend &quot; started last year thanks Pinterest , us grew carving gourds sitting ",1
" This year , Americans spend around $ 106 million pumpkins , according U",1
Census Bureau,1
" The jack-o-lantern slowly withering front porch probably came Illinois , grew 542 million pounds pumpkin year ",1
" If &apos;re looking extra credit , call Tim Susan Mathisdon Napa , Calif ",0
" , try carve 2,032 pound pumpkin ",0
Stock exchange operator Nasdaq OMX keeps customers tenterhooks,0
" Trading Nasdaq Options Market interrupted Friday afternoon , German time ",0
" In announcement , operator cited technical problems reason ",0
" On eleven options markets , including two also operated Nasdaq OMX , business continued normal ",0
The recent incident latest series small large breakdowns suffered stock exchange operator,0
" As recently last Tuesday , Nasdaq indices calculated one hour due data transfer errors ",0
In August year two breakdowns single week,0
" First , US investment bank Goldman Sachs sent large quantities incorrect purchase orders options markets due technical problems ",0
" As result , stock exchange operators required almost entire day look delete orders ",0
